https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume XRP,Volume EUR,tradecount
1701216000000,2023-11-29,XRPEUR,0.5555,0.5636,0.5511,0.5557,1366449.0,760248.5695,3203
1701129600000,2023-11-28,XRPEUR,0.5513,0.5593,0.5449,0.5555,1607492.0,889642.5972,3793
1701043200000,2023-11-27,XRPEUR,0.5623,0.5632,0.5429,0.5517,1627196.0,896925.0045,4762
1700956800000,2023-11-26,XRPEUR,0.5679,0.5803,0.5537,0.5622,1676749.0,951692.6644,4263
1700870400000,2023-11-25,XRPEUR,0.568,0.5699,0.5604,0.5678,840223.0,474905.8191,2752
1700784000000,2023-11-24,XRPEUR,0.5692,0.5741,0.5637,0.5684,1431994.0,814598.9768,4100
1700697600000,2023-11-23,XRPEUR,0.5619,0.5719,0.5559,0.5688,1814653.0,1024084.7709,5007
1700611200000,2023-11-22,XRPEUR,0.5302,0.5665,0.53,0.5615,2776291.0,1526020.5349,5554
1700524800000,2023-11-21,XRPEUR,0.5597,0.5645,0.526,0.5304,3113277.0,1710304.746,7384
1700438400000,2023-11-20,XRPEUR,0.5748,0.5756,0.5555,0.56,1819555.0,1032596.7231,4921
1700352000000,2023-11-19,XRPEUR,0.5616,0.5769,0.5528,0.574,1342141.0,761627.0524,4278
1700265600000,2023-11-18,XRPEUR,0.563,0.5649,0.541,0.5614,1274184.0,709060.606,3889
1700179200000,2023-11-17,XRPEUR,0.5646,0.5754,0.5383,0.563,2647056.0,1479001.0282,6779
1700092800000,2023-11-16,XRPEUR,0.5982,0.6026,0.5563,0.5644,3160105.0,1835444.1066,7274
1700006400000,2023-11-15,XRPEUR,0.5798,0.6004,0.576,0.598,2798392.0,1642723.0422,6442
1699920000000,2023-11-14,XRPEUR,0.6269,0.6289,0.549,0.5798,4350303.0,2605558.471,9098
1699833600000,2023-11-13,XRPEUR,0.6197,0.7045,0.6007,0.6274,6723227.0,4285866.6035,13140
1699747200000,2023-11-12,XRPEUR,0.6219,0.6295,0.6068,0.6201,1549815.0,963184.7601,4430
1699660800000,2023-11-11,XRPEUR,0.6184,0.6449,0.6007,0.6218,3051314.0,1912767.232,7373
1699574400000,2023-11-10,XRPEUR,0.6256,0.6287,0.5958,0.6182,3734811.0,2300768.9733,8751
1699488000000,2023-11-09,XRPEUR,0.6421,0.6602,0.59,0.6257,5848625.0,3691106.4247,14030
1699401600000,2023-11-08,XRPEUR,0.6407,0.6561,0.6306,0.6422,3152486.0,2029808.8515,7974
1699315200000,2023-11-07,XRPEUR,0.6679,0.668,0.6057,0.6413,4689727.0,2996857.9474,12599
1699228800000,2023-11-06,XRPEUR,0.6175,0.683,0.615,0.6676,6234516.0,4090713.382,15833
1699142400000,2023-11-05,XRPEUR,0.5749,0.6184,0.5738,0.6166,4029941.0,2416073.0536,8824
1699056000000,2023-11-04,XRPEUR,0.5713,0.5773,0.5687,0.5745,1392120.0,797012.8682,3875
1698969600000,2023-11-03,XRPEUR,0.5713,0.5742,0.5575,0.5716,2431083.0,1377599.6366,5654
1698883200000,2023-11-02,XRPEUR,0.5763,0.5888,0.5536,0.5717,3227620.0,1855672.0817,7302
1698796800000,2023-11-01,XRPEUR,0.5672,0.5839,0.5498,0.5761,3612049.0,2060380.3779,7690
1698710400000,2023-10-31,XRPEUR,0.5456,0.5824,0.5319,0.5677,4345539.0,2437664.1511,9478
1698624000000,2023-10-30,XRPEUR,0.5279,0.5516,0.5214,0.5463,3384825.0,1824556.6439,6766
1698537600000,2023-10-29,XRPEUR,0.5163,0.5324,0.5129,0.5276,1317172.0,692207.6855,3119
1698451200000,2023-10-28,XRPEUR,0.514,0.5214,0.5119,0.5168,885571.0,458060.0509,3013
1698364800000,2023-10-27,XRPEUR,0.5239,0.5297,0.5059,0.5146,1584586.0,822536.0034,4107
1698278400000,2023-10-26,XRPEUR,0.5262,0.5404,0.5156,0.5242,2058266.0,1083137.956,4892
1698192000000,2023-10-25,XRPEUR,0.5277,0.5338,0.5109,0.5263,1875944.0,982638.6736,5032
1698105600000,2023-10-24,XRPEUR,0.5136,0.5525,0.5023,0.528,4114127.0,2164839.103,9232
1698019200000,2023-10-23,XRPEUR,0.4942,0.5188,0.4919,0.513,2824096.0,1417841.4981,6454
1697932800000,2023-10-22,XRPEUR,0.4924,0.4953,0.4844,0.4933,957506.0,470243.2747,2716
1697846400000,2023-10-21,XRPEUR,0.4866,0.5033,0.4834,0.4927,969775.0,476418.506,3541
1697760000000,2023-10-20,XRPEUR,0.4929,0.502,0.4818,0.4865,2381262.0,1166309.9217,6805
1697673600000,2023-10-19,XRPEUR,0.4633,0.4958,0.4524,0.4916,2543599.0,1199422.8663,6063
1697587200000,2023-10-18,XRPEUR,0.4651,0.468,0.4604,0.4634,1050189.0,487572.8431,2877
1697500800000,2023-10-17,XRPEUR,0.4723,0.4723,0.4601,0.4651,1100431.0,512499.2621,2879
1697414400000,2023-10-16,XRPEUR,0.4637,0.4847,0.4609,0.4725,1891641.0,889457.3298,3805
1697328000000,2023-10-15,XRPEUR,0.464,0.4672,0.4625,0.4636,726386.0,337550.3185,2192
1697241600000,2023-10-14,XRPEUR,0.4622,0.4654,0.4605,0.4638,728996.0,337287.6936,2148
1697155200000,2023-10-13,XRPEUR,0.4585,0.4671,0.4548,0.4625,1530025.0,702553.6218,3224
1697068800000,2023-10-12,XRPEUR,0.4605,0.4605,0.447,0.4588,1490070.0,676287.3272,3134
1696982400000,2023-10-11,XRPEUR,0.4684,0.4694,0.4519,0.4606,1473087.0,676227.1283,3057
1696896000000,2023-10-10,XRPEUR,0.4754,0.4755,0.464,0.4688,988896.0,464590.81,2922
1696809600000,2023-10-09,XRPEUR,0.4905,0.4929,0.4631,0.4756,1480863.0,708339.0527,3650
1696723200000,2023-10-08,XRPEUR,0.4939,0.4953,0.4889,0.4905,598604.0,294386.258,2064
1696636800000,2023-10-07,XRPEUR,0.4975,0.4975,0.4923,0.494,554009.0,273936.839,2079
1696550400000,2023-10-06,XRPEUR,0.4963,0.5007,0.4925,0.4973,1105240.0,547912.9448,2741
1696464000000,2023-10-05,XRPEUR,0.5072,0.5072,0.4912,0.4963,1315643.0,655845.2479,3368
1696377600000,2023-10-04,XRPEUR,0.5152,0.5179,0.496,0.5074,2400790.0,1218628.0407,5249
1696291200000,2023-10-03,XRPEUR,0.489,0.5236,0.484,0.5154,1762203.0,877386.0966,3799
1696204800000,2023-10-02,XRPEUR,0.4966,0.4986,0.4844,0.4891,1251264.0,617767.2309,3238
1696118400000,2023-10-01,XRPEUR,0.4874,0.4984,0.4871,0.4965,983083.0,483810.1303,2220
1696032000000,2023-09-30,XRPEUR,0.4934,0.4934,0.4864,0.4877,950762.0,465409.7566,2647
1695945600000,2023-09-29,XRPEUR,0.4831,0.518,0.478,0.4938,2050541.0,1020590.1873,5152
1695859200000,2023-09-28,XRPEUR,0.4754,0.4831,0.4713,0.4829,1218207.0,580847.6664,3198
1695772800000,2023-09-27,XRPEUR,0.475,0.481,0.4704,0.4755,1466056.0,698601.9032,3458
1695686400000,2023-09-26,XRPEUR,0.4774,0.4796,0.4698,0.475,1492009.0,707705.7237,3228
1695600000000,2023-09-25,XRPEUR,0.4716,0.479,0.4618,0.4774,1676435.0,788412.5269,3993
1695513600000,2023-09-24,XRPEUR,0.4774,0.4812,0.4689,0.472,940163.0,449050.1465,2582
1695427200000,2023-09-23,XRPEUR,0.482,0.4832,0.4758,0.4776,966891.0,464391.5294,2583
1695340800000,2023-09-22,XRPEUR,0.4763,0.4858,0.4734,0.4821,1462829.0,702820.4219,3720
1695254400000,2023-09-21,XRPEUR,0.4898,0.4899,0.4704,0.4762,1751152.0,836893.8703,4053
1695168000000,2023-09-20,XRPEUR,0.482,0.493,0.4744,0.4899,2362023.0,1142431.8812,5045
1695081600000,2023-09-19,XRPEUR,0.4707,0.484,0.469,0.4817,1982891.0,946175.4181,4725
1694995200000,2023-09-18,XRPEUR,0.462,0.4758,0.457,0.471,1985244.0,930497.4757,4231
1694908800000,2023-09-17,XRPEUR,0.4688,0.4692,0.4594,0.4619,888704.0,413368.6427,2442
1694822400000,2023-09-16,XRPEUR,0.4702,0.4725,0.4664,0.4689,1102495.0,517598.7805,2868
1694736000000,2023-09-15,XRPEUR,0.4606,0.478,0.4576,0.4702,1973698.0,920422.4667,4783
1694649600000,2023-09-14,XRPEUR,0.451,0.4648,0.4474,0.4608,1748380.0,797125.3326,4273
1694563200000,2023-09-13,XRPEUR,0.4469,0.4559,0.4408,0.4509,1572701.0,706166.9218,3961
1694476800000,2023-09-12,XRPEUR,0.4424,0.454,0.4386,0.4469,1877771.0,838753.67,4919
1694390400000,2023-09-11,XRPEUR,0.4645,0.4653,0.4288,0.4424,2984401.0,1328458.943,6743
1694304000000,2023-09-10,XRPEUR,0.4716,0.4716,0.4618,0.4645,1254153.0,585594.1398,3371
1694217600000,2023-09-09,XRPEUR,0.4728,0.4728,0.4695,0.4717,840782.0,396294.6872,2905
1694131200000,2023-09-08,XRPEUR,0.4725,0.4743,0.4627,0.4728,1392666.0,654165.4236,4085
1694044800000,2023-09-07,XRPEUR,0.4699,0.474,0.4638,0.4727,1464347.0,685569.3347,4011
1693958400000,2023-09-06,XRPEUR,0.4723,0.4725,0.4587,0.4702,1462981.0,683221.3256,3961
1693872000000,2023-09-05,XRPEUR,0.472,0.4729,0.4656,0.4722,1432042.0,671726.422,4099
1693785600000,2023-09-04,XRPEUR,0.4697,0.4769,0.4612,0.4718,1895085.0,888110.9892,4492
1693699200000,2023-09-03,XRPEUR,0.4643,0.4746,0.4627,0.4696,1352592.0,634193.4147,3621
1693612800000,2023-09-02,XRPEUR,0.4636,0.4677,0.4601,0.4641,1239809.0,574061.9587,3403
1693526400000,2023-09-01,XRPEUR,0.4727,0.4738,0.453,0.4637,2172988.0,1010646.2306,5764
1693440000000,2023-08-31,XRPEUR,0.4846,0.4874,0.4593,0.4729,2403325.0,1146336.0925,6554
1693353600000,2023-08-30,XRPEUR,0.498,0.498,0.4788,0.4847,1981502.0,964149.7833,5030
1693267200000,2023-08-29,XRPEUR,0.4832,0.508,0.4752,0.4979,2430842.0,1195050.754,6185
1693180800000,2023-08-28,XRPEUR,0.4858,0.486,0.4734,0.4832,1344455.0,646429.0737,4094
1693094400000,2023-08-27,XRPEUR,0.4859,0.4921,0.4808,0.4861,1069712.0,522575.4354,3261
1693008000000,2023-08-26,XRPEUR,0.4886,0.4899,0.4813,0.4861,875181.0,425461.4002,3177
1692921600000,2023-08-25,XRPEUR,0.4805,0.493,0.472,0.4883,2385249.0,1146381.5765,5653
1692835200000,2023-08-24,XRPEUR,0.4891,0.4898,0.4735,0.4806,2553255.0,1226001.1108,4747
1692748800000,2023-08-23,XRPEUR,0.4823,0.4951,0.4789,0.489,2624845.0,1270498.0623,5472
1692662400000,2023-08-22,XRPEUR,0.4838,0.4856,0.4657,0.4819,2758005.0,1311652.6147,6548
1692576000000,2023-08-21,XRPEUR,0.5012,0.5021,0.4659,0.4837,3683394.0,1782503.147,7364
1692489600000,2023-08-20,XRPEUR,0.487,0.52,0.4837,0.5011,3058427.0,1534922.2969,7600
1692403200000,2023-08-19,XRPEUR,0.4754,0.4934,0.4703,0.487,3229509.0,1553775.0213,7359
1692316800000,2023-08-18,XRPEUR,0.4703,0.489,0.4485,0.4757,6341187.0,2993775.9587,15797
1692230400000,2023-08-17,XRPEUR,0.545,0.5513,0.401,0.4706,5758955.0,2903556.0148,13158
1692144000000,2023-08-16,XRPEUR,0.5635,0.5689,0.5304,0.5451,3377615.0,1859430.8577,7809
1692057600000,2023-08-15,XRPEUR,0.5903,0.5903,0.5379,0.5637,2918865.0,1652912.5612,6477
1691971200000,2023-08-14,XRPEUR,0.5772,0.5923,0.5762,0.5899,1803419.0,1051331.3245,4560
1691884800000,2023-08-13,XRPEUR,0.5778,0.5861,0.5753,0.5779,1143730.0,662247.1732,3291
1691798400000,2023-08-12,XRPEUR,0.5861,0.5876,0.5737,0.5779,876694.0,509708.5453,3327
1691712000000,2023-08-11,XRPEUR,0.5859,0.5928,0.5796,0.5864,1284716.0,751246.7405,3861
1691625600000,2023-08-10,XRPEUR,0.5983,0.5991,0.5749,0.5859,2020687.0,1178808.2108,4789
1691539200000,2023-08-09,XRPEUR,0.5967,0.6171,0.5861,0.5981,3880995.0,2328833.0792,9588
1691452800000,2023-08-08,XRPEUR,0.5774,0.6034,0.567,0.5963,3468828.0,2027369.4006,8121
1691366400000,2023-08-07,XRPEUR,0.5751,0.58,0.5501,0.5774,3297433.0,1873703.8402,8441
1691280000000,2023-08-06,XRPEUR,0.5796,0.5884,0.5728,0.5751,1828566.0,1062333.9764,5626
1691193600000,2023-08-05,XRPEUR,0.5856,0.586,0.5632,0.5795,2669189.0,1537724.8859,7736
1691107200000,2023-08-04,XRPEUR,0.6075,0.6124,0.576,0.5859,3014540.0,1806949.069,8689
1691020800000,2023-08-03,XRPEUR,0.6276,0.6298,0.6001,0.6083,2736347.0,1677462.3501,7800
1690934400000,2023-08-02,XRPEUR,0.6441,0.6456,0.6201,0.628,2028549.0,1284525.5148,6492
1690848000000,2023-08-01,XRPEUR,0.6369,0.6448,0.617,0.6444,2922358.0,1852854.7838,9478
1690761600000,2023-07-31,XRPEUR,0.6422,0.6575,0.6254,0.6369,2542489.0,1629531.7529,8827
1690675200000,2023-07-30,XRPEUR,0.6499,0.6709,0.625,0.642,2298218.0,1491754.6392,7090
1690588800000,2023-07-29,XRPEUR,0.6491,0.6525,0.6422,0.6497,1144382.0,741624.1916,4455
1690502400000,2023-07-28,XRPEUR,0.6525,0.6568,0.644,0.6492,1744119.0,1132218.1876,6343
1690416000000,2023-07-27,XRPEUR,0.6487,0.668,0.6401,0.6524,3048622.0,1986069.4856,8661
1690329600000,2023-07-26,XRPEUR,0.6433,0.6623,0.6287,0.6491,3778298.0,2427218.3933,11038
1690243200000,2023-07-25,XRPEUR,0.6369,0.6501,0.6111,0.644,3454147.0,2187587.6422,10653
1690156800000,2023-07-24,XRPEUR,0.6663,0.6694,0.618,0.6373,6073136.0,3876783.0059,14284
1690070400000,2023-07-23,XRPEUR,0.6608,0.6787,0.6452,0.6663,3478339.0,2317775.1596,7885
1689984000000,2023-07-22,XRPEUR,0.6948,0.7033,0.6516,0.6609,3648229.0,2495640.0517,9395
1689897600000,2023-07-21,XRPEUR,0.7144,0.7194,0.6851,0.6954,4396308.0,3082275.8721,11864
1689811200000,2023-07-20,XRPEUR,0.7344,0.7583,0.6955,0.7158,5891465.0,4275853.6648,17494
1689724800000,2023-07-19,XRPEUR,0.6952,0.7636,0.6888,0.734,8633578.0,6232891.6474,24899
1689638400000,2023-07-18,XRPEUR,0.6589,0.7,0.6521,0.695,6367809.0,4278505.1931,16120
1689552000000,2023-07-17,XRPEUR,0.6686,0.6843,0.6367,0.6588,6191832.0,4083275.6064,16256
1689465600000,2023-07-16,XRPEUR,0.6403,0.7076,0.629,0.6689,8824618.0,5925166.3555,18340
1689379200000,2023-07-15,XRPEUR,0.6416,0.6573,0.6188,0.64,6822603.0,4378004.2698,15528
1689292800000,2023-07-14,XRPEUR,0.728,0.7375,0.6,0.6421,17474613.0,11733791.7223,40505
1689206400000,2023-07-13,XRPEUR,0.4243,0.83,0.423,0.7287,33874517.0,21564225.9979,75024
1689120000000,2023-07-12,XRPEUR,0.4329,0.4337,0.419,0.4244,2566669.0,1095135.657,4473
1689033600000,2023-07-11,XRPEUR,0.435,0.4355,0.4295,0.433,1454164.0,628054.522,3333
1688947200000,2023-07-10,XRPEUR,0.4287,0.4373,0.4239,0.4349,1955886.0,843701.4588,4116
1688860800000,2023-07-09,XRPEUR,0.4307,0.4319,0.4272,0.4288,1091321.0,469243.0624,2723
1688774400000,2023-07-08,XRPEUR,0.4288,0.4343,0.4258,0.4306,1172776.0,503127.5557,3113
1688688000000,2023-07-07,XRPEUR,0.4256,0.4335,0.422,0.4289,1626277.0,696252.6826,3761
1688601600000,2023-07-06,XRPEUR,0.441,0.4457,0.4252,0.4254,2111157.0,918251.3578,4692
1688515200000,2023-07-05,XRPEUR,0.4492,0.453,0.4329,0.4409,3002417.0,1326585.6152,5109
1688428800000,2023-07-04,XRPEUR,0.4492,0.4531,0.4433,0.449,2501753.0,1122216.9857,5351
1688342400000,2023-07-03,XRPEUR,0.4446,0.4511,0.4395,0.4493,2711949.0,1206927.2246,5848
1688256000000,2023-07-02,XRPEUR,0.4348,0.4549,0.4317,0.4445,2855060.0,1268251.6614,5730
1688169600000,2023-07-01,XRPEUR,0.4336,0.4375,0.4255,0.4348,1606451.0,694539.8695,4210
1688083200000,2023-06-30,XRPEUR,0.4384,0.4455,0.412,0.4337,4639467.0,2010111.7761,7694
1687996800000,2023-06-29,XRPEUR,0.4272,0.4398,0.4244,0.438,2654146.0,1147539.6778,5874
1687910400000,2023-06-28,XRPEUR,0.4427,0.4432,0.414,0.4273,3322077.0,1428531.956,6412
1687824000000,2023-06-27,XRPEUR,0.4397,0.4437,0.4362,0.4426,2362696.0,1041025.0624,5163
1687737600000,2023-06-26,XRPEUR,0.4507,0.452,0.433,0.4401,2970505.0,1312901.5857,5925
1687651200000,2023-06-25,XRPEUR,0.4478,0.4579,0.4451,0.4507,2297955.0,1036587.0313,5107
1687564800000,2023-06-24,XRPEUR,0.4568,0.4568,0.441,0.4483,1856916.0,835467.4116,4443
1687478400000,2023-06-23,XRPEUR,0.4517,0.4629,0.4462,0.4568,2923982.0,1333075.1364,6450
1687392000000,2023-06-22,XRPEUR,0.4564,0.4805,0.4415,0.4517,4921935.0,2259727.5212,8633
1687305600000,2023-06-21,XRPEUR,0.4523,0.4621,0.4485,0.456,3218116.0,1463542.8737,6942
1687219200000,2023-06-20,XRPEUR,0.4536,0.456,0.4331,0.4521,3270088.0,1458081.9123,6613
1687132800000,2023-06-19,XRPEUR,0.4467,0.4583,0.4413,0.4539,3018187.0,1362005.8745,6428
1687046400000,2023-06-18,XRPEUR,0.4397,0.4566,0.4349,0.447,2461117.0,1102980.1947,5672
1686960000000,2023-06-17,XRPEUR,0.4362,0.4466,0.4306,0.4395,2532151.0,1114267.4731,5668
1686873600000,2023-06-16,XRPEUR,0.4396,0.4421,0.4178,0.4364,5052907.0,2176786.5778,9737
1686787200000,2023-06-15,XRPEUR,0.4463,0.4509,0.4296,0.4398,4386127.0,1929331.649,8824
1686700800000,2023-06-14,XRPEUR,0.4838,0.4846,0.428,0.4466,6200026.0,2855165.5483,11397
1686614400000,2023-06-13,XRPEUR,0.4901,0.5257,0.4693,0.4839,9786776.0,4869654.799,17997
1686528000000,2023-06-12,XRPEUR,0.4892,0.4927,0.4768,0.4897,3961469.0,1918969.4738,8830
1686441600000,2023-06-11,XRPEUR,0.478,0.498,0.4739,0.489,2870103.0,1387994.6638,7012
1686355200000,2023-06-10,XRPEUR,0.5021,0.5027,0.446,0.4781,8412769.0,3945586.5521,14831
1686268800000,2023-06-09,XRPEUR,0.4872,0.5043,0.4844,0.5021,4372515.0,2169937.7829,9284
1686182400000,2023-06-08,XRPEUR,0.4855,0.4909,0.4826,0.4872,3364131.0,1637284.1141,7348
1686096000000,2023-06-07,XRPEUR,0.4971,0.505,0.4755,0.486,5544432.0,2717566.6737,11598
1686009600000,2023-06-06,XRPEUR,0.4781,0.5,0.466,0.4971,6132746.0,2953053.2471,11099
1685923200000,2023-06-05,XRPEUR,0.502,0.5086,0.4574,0.478,8190806.0,3960176.5276,15036
1685836800000,2023-06-04,XRPEUR,0.4856,0.5119,0.4824,0.502,3336702.0,1664498.5874,7965
1685750400000,2023-06-03,XRPEUR,0.491,0.4992,0.4815,0.4857,2800511.0,1369148.3794,6400
1685664000000,2023-06-02,XRPEUR,0.4722,0.4932,0.4693,0.4916,3378503.0,1629705.2718,8153
1685577600000,2023-06-01,XRPEUR,0.4845,0.4845,0.4689,0.4719,3007802.0,1425171.4957,8286
1685491200000,2023-05-31,XRPEUR,0.4865,0.4948,0.471,0.4845,5530957.0,2664252.5616,12616
1685404800000,2023-05-30,XRPEUR,0.4625,0.497,0.457,0.4864,8038496.0,3844682.5893,18596
1685318400000,2023-05-29,XRPEUR,0.4501,0.4632,0.4452,0.4625,3793991.0,1715372.7407,8937
1685232000000,2023-05-28,XRPEUR,0.4409,0.4535,0.4393,0.4497,2620594.0,1165622.5798,6308
1685145600000,2023-05-27,XRPEUR,0.4382,0.448,0.4351,0.4408,2986085.0,1316271.7259,6718
1685059200000,2023-05-26,XRPEUR,0.4237,0.4395,0.4225,0.4383,4398680.0,1906907.8693,9194
1684972800000,2023-05-25,XRPEUR,0.4221,0.4246,0.4138,0.4238,3009334.0,1265771.6659,6960
1684886400000,2023-05-24,XRPEUR,0.432,0.4375,0.4152,0.4228,3954131.0,1672272.6482,7696
1684800000000,2023-05-23,XRPEUR,0.4279,0.4327,0.4259,0.4321,3654674.0,1567217.9886,7228
1684713600000,2023-05-22,XRPEUR,0.4235,0.4335,0.4166,0.4279,3407124.0,1449677.6794,6922
1684627200000,2023-05-21,XRPEUR,0.4344,0.4362,0.4219,0.4233,2776447.0,1190922.2209,4853
1684540800000,2023-05-20,XRPEUR,0.4342,0.4376,0.4286,0.4342,2735224.0,1184306.7614,4383
1684454400000,2023-05-19,XRPEUR,0.4278,0.4417,0.426,0.4339,4438227.0,1917742.8869,6790
1684368000000,2023-05-18,XRPEUR,0.4148,0.4378,0.4093,0.4276,4583531.0,1957200.5215,7852
1684281600000,2023-05-17,XRPEUR,0.4082,0.4251,0.4055,0.4145,4141353.0,1712701.8065,9061
1684195200000,2023-05-16,XRPEUR,0.3946,0.4084,0.3849,0.4083,2520139.0,991613.793,5264
1684108800000,2023-05-15,XRPEUR,0.3931,0.3974,0.39,0.3942,1734787.0,683040.7699,3730
1684022400000,2023-05-14,XRPEUR,0.3929,0.3995,0.3901,0.3934,1429826.0,563982.374,2964
1683936000000,2023-05-13,XRPEUR,0.3972,0.3973,0.3915,0.3928,1495636.0,589411.1609,3321
1683849600000,2023-05-12,XRPEUR,0.387,0.4077,0.3828,0.3973,4680377.0,1842326.1855,7528
1683763200000,2023-05-11,XRPEUR,0.3936,0.3938,0.3783,0.3871,3131090.0,1211046.4355,5532
1683676800000,2023-05-10,XRPEUR,0.3924,0.3971,0.3771,0.3936,3801563.0,1486013.2311,6345
1683590400000,2023-05-09,XRPEUR,0.3907,0.3943,0.3837,0.3926,4031013.0,1564718.5916,5952
1683504000000,2023-05-08,XRPEUR,0.4085,0.4109,0.3746,0.3911,4933201.0,1927656.129,7981
1683417600000,2023-05-07,XRPEUR,0.4154,0.4176,0.4059,0.4084,1971028.0,816315.9154,3767
1683331200000,2023-05-06,XRPEUR,0.424,0.4259,0.4095,0.4154,2096699.0,872385.7045,4062
1683244800000,2023-05-05,XRPEUR,0.4196,0.4282,0.4152,0.4235,1711718.0,721369.9411,4285
1683158400000,2023-05-04,XRPEUR,0.4195,0.4208,0.4139,0.4198,1680689.0,701782.7115,3909
1683072000000,2023-05-03,XRPEUR,0.4234,0.4238,0.409,0.4194,2862641.0,1186936.2697,5750
1682985600000,2023-05-02,XRPEUR,0.4254,0.4254,0.4172,0.4233,2764781.0,1167245.1543,5307
1682899200000,2023-05-01,XRPEUR,0.4288,0.4301,0.4159,0.4253,2239466.0,945530.203,4805
1682812800000,2023-04-30,XRPEUR,0.4336,0.4374,0.4258,0.4283,1563882.0,675566.4748,3436
1682726400000,2023-04-29,XRPEUR,0.4362,0.4423,0.428,0.4337,1894765.0,823943.5229,4072
1682640000000,2023-04-28,XRPEUR,0.4237,0.4396,0.4213,0.4361,3501219.0,1507824.4566,6630
1682553600000,2023-04-27,XRPEUR,0.4195,0.4267,0.4141,0.424,3042014.0,1278307.417,6044
1682467200000,2023-04-26,XRPEUR,0.4289,0.4385,0.395,0.4195,5181274.0,2193730.2583,8736
1682380800000,2023-04-25,XRPEUR,0.4186,0.4317,0.4095,0.4288,3533218.0,1481494.7256,6263
1682294400000,2023-04-24,XRPEUR,0.4244,0.443,0.4075,0.4182,3859529.0,1631139.1072,7038
1682208000000,2023-04-23,XRPEUR,0.4303,0.4305,0.4131,0.4244,2686263.0,1135565.0085,4758
1682121600000,2023-04-22,XRPEUR,0.4102,0.4341,0.4064,0.4306,3583923.0,1512765.3976,6481
1682035200000,2023-04-21,XRPEUR,0.4346,0.4387,0.403,0.4102,5152825.0,2170675.3298,9005
1681948800000,2023-04-20,XRPEUR,0.4512,0.4571,0.4261,0.4348,4924832.0,2177400.1579,8716
1681862400000,2023-04-19,XRPEUR,0.4868,0.4912,0.4332,0.4506,8650090.0,3950151.227,13281
1681776000000,2023-04-18,XRPEUR,0.4688,0.4928,0.4675,0.4868,3706940.0,1770588.9661,6792
1681689600000,2023-04-17,XRPEUR,0.4764,0.4764,0.4653,0.4688,3188552.0,1496081.0954,6271
1681603200000,2023-04-16,XRPEUR,0.4746,0.4786,0.4708,0.4761,1862299.0,884329.3497,4324
1681516800000,2023-04-15,XRPEUR,0.4767,0.4795,0.4712,0.4744,2027305.0,963582.9194,4869
1681430400000,2023-04-14,XRPEUR,0.466,0.496,0.4649,0.4767,5799360.0,2782160.637,10412
1681344000000,2023-04-13,XRPEUR,0.4613,0.4697,0.4583,0.4662,2797626.0,1299007.8915,5937
1681257600000,2023-04-12,XRPEUR,0.4756,0.4764,0.4572,0.4615,4021201.0,1863047.3042,7343
1681171200000,2023-04-11,XRPEUR,0.4765,0.4849,0.4706,0.4756,4731304.0,2260825.3223,7688
1681084800000,2023-04-10,XRPEUR,0.4641,0.4786,0.4597,0.4765,3028486.0,1418870.464,4848
1680998400000,2023-04-09,XRPEUR,0.4645,0.4682,0.4585,0.4644,1558557.0,721720.291,3340
1680912000000,2023-04-08,XRPEUR,0.4717,0.4719,0.4615,0.4644,1612460.0,754233.6765,3713
1680825600000,2023-04-07,XRPEUR,0.4622,0.4739,0.4575,0.4724,3075556.0,1439116.4805,5871
1680739200000,2023-04-06,XRPEUR,0.4652,0.4681,0.4524,0.4625,3195012.0,1474494.3712,6087
1680652800000,2023-04-05,XRPEUR,0.4601,0.4822,0.4566,0.4656,4991214.0,2341785.2885,8534
1680566400000,2023-04-04,XRPEUR,0.4576,0.4656,0.4475,0.4603,5155029.0,2362637.624,8214
1680480000000,2023-04-03,XRPEUR,0.4814,0.4873,0.4457,0.4574,6543368.0,3062053.6095,10820
1680393600000,2023-04-02,XRPEUR,0.4715,0.4898,0.4641,0.4816,5484011.0,2627703.7096,9651
1680307200000,2023-04-01,XRPEUR,0.4972,0.4972,0.4604,0.4712,7337852.0,3482551.2386,11782
1680220800000,2023-03-31,XRPEUR,0.4895,0.5079,0.4855,0.4973,8272452.0,4085483.6123,14581
1680134400000,2023-03-30,XRPEUR,0.501,0.5135,0.4821,0.4898,12024586.0,5951712.5589,19543
1680048000000,2023-03-29,XRPEUR,0.4756,0.54,0.4754,0.5011,16833068.0,8584130.7703,26428
1679961600000,2023-03-28,XRPEUR,0.4459,0.4932,0.4343,0.4753,14114420.0,6536956.2776,20542
1679875200000,2023-03-27,XRPEUR,0.4174,0.4559,0.4131,0.4464,11510784.0,5024901.0491,15427
1679788800000,2023-03-26,XRPEUR,0.4149,0.4335,0.4125,0.4175,5110875.0,2160538.0858,7896
1679702400000,2023-03-25,XRPEUR,0.3995,0.4354,0.3956,0.4152,10996546.0,4619355.1157,14233
1679616000000,2023-03-24,XRPEUR,0.412,0.412,0.3873,0.3994,6778778.0,2701484.041,8953
1679529600000,2023-03-23,XRPEUR,0.3919,0.4219,0.3813,0.4122,9619746.0,3928989.9658,13511
1679443200000,2023-03-22,XRPEUR,0.4397,0.4446,0.3792,0.392,15130175.0,6233817.3557,18055
